4.14799,34.3555,3.34141
4.07589,34.2632,3.33174
4.00412,34.1708,3.32206
3.95566,34.2773,3.33174
3.89553,34.2842,3.33174
3.83538,34.291,3.33174
3.78345,34.3723,3.33899
3.72315,34.3789,3.33899
3.66284,34.3854,3.33899
3.60252,34.3917,3.33899
3.54475,34.4229,3.34141
3.48437,34.4291,3.34141
3.42397,34.4351,3.34141
3.37573,34.5657,3.3535
3.32227,34.6464,3.36075
3.25914,34.6272,3.35834
3.19149,34.5581,3.35108
3.12409,34.4888,3.34383
3.06359,34.4942,3.34383
3.00959,34.5744,3.35108
2.94681,34.5547,3.34866
2.88828,34.5847,3.35108
2.83577,34.6896,3.36075
2.78889,34.8693,3.37768
2.71991,34.7742,3.36801
2.65128,34.6791,3.35834
2.59231,34.7086,3.36075
2.53142,34.7131,3.36075
2.47586,34.7925,3.36801
2.41483,34.7968,3.36801
2.35548,34.8259,3.37043
2.30261,34.955,3.38252
2.22848,34.759,3.36317
2.16595,34.7379,3.36075
2.10349,34.7166,3.35834
2.02053,34.3452,3.32206
1.94316,34.0487,3.29304
1.87237,33.852,3.2737
1.80897,33.7802,3.26644
1.73935,33.5832,3.2471
1.66417,33.261,3.21566
1.60099,33.1638,3.20599
1.53467,32.9915,3.18906
1.46336,32.6939,3.16004
1.39632,32.4712,3.13827
1.33111,32.2734,3.11893
1.27054,32.1756,3.10925
1.2056,31.9525,3.08749
1.13875,31.6543,3.05847
1.07723,31.481,3.04154
1.0155,31.2826,3.0222
0.95986,31.2593,3.01978
0.899954,31.0857,3.00285
0.839978,30.8869,2.98351
0.785161,30.8633,2.98109
0.726279,30.6644,2.96174
0.668645,30.4903,2.94481
0.611625,30.3162,2.92789
0.552912,30.0167,2.89887
0.496503,29.7923,2.8771
0.444243,29.7931,2.8771
0.389676,29.6185,2.86017
0.335152,29.3938,2.83841
0.282626,29.2942,2.82874
0.229856,29.1193,2.81181
0.178009,28.9944,2.79972
0.126601,28.8695,2.78763
0.0752357,28.5942,2.76102
0.0250786,28.5943,2.76102
-0.0247272,28.1935,2.72233
-0.0739837,28.1183,2.71508
-0.123635,28.1933,2.72233
-0.17232,28.0678,2.71024
-0.220763,27.9673,2.70057
-0.268854,27.8667,2.6909
-0.314593,27.5907,2.66429
-0.361671,27.4899,2.65462
-0.409518,27.4642,2.6522
-0.453101,27.188,2.6256
-0.498946,27.087,2.61593
-0.545953,27.061,2.61351
-0.589577,26.8848,2.59658
-0.632583,26.7084,2.57965
-0.679432,26.7073,2.57965
-0.72832,26.7812,2.58691
-0.774571,26.7548,2.58449
-0.819195,26.6783,2.57724
-0.859489,26.4766,2.55789
-0.901648,26.3499,2.5458
-0.951468,26.4484,2.55547
-0.990306,26.2465,2.53613
-1.02152,25.8693,2.49985
-1.0638,25.7924,2.4926
-1.31993,30.6947,2.96658
-1.36593,30.5172,2.94965
-1.18555,25.4862,2.46358
-1.223,25.334,2.44907
-1.25367,25.0567,2.42247
-1.28856,24.8794,2.40554
-1.3255,24.752,2.39345
-1.35785,24.5496,2.3741
-1.3952,24.4472,2.36443
-1.43661,24.4197,2.36201
-1.46733,24.2172,2.34266
-1.50357,24.1146,2.33299
-1.54747,24.1369,2.33541
-1.58322,24.0342,2.32574
-1.61693,23.9064,2.31365
-1.65192,23.8036,2.30397
-1.68656,23.7007,2.2943
-1.72267,23.6228,2.28704
-1.74918,23.42,2.2677
-1.78071,23.292,2.25561
-1.82352,23.3138,2.25803
-1.86441,23.3106,2.25803
-1.90326,23.2823,2.25561
-1.92117,23.0044,2.22901
-1.94662,22.8263,2.21208
-1.98666,22.8229,2.21208
-2.02226,22.7694,2.20724
-2.06219,22.7659,2.20724
-2.10212,22.7622,2.20724
-2.13501,22.6837,2.19999
-2.17479,22.6799,2.19999
-2.2024,22.5514,2.1879
-2.23452,22.4728,2.18064
-2.26637,22.3941,2.17339
-2.30308,22.3651,2.17097
-2.33187,22.2614,2.16129
-2.35235,22.083,2.14437
-2.39108,22.0788,2.14437
-2.41885,21.975,2.13469
-2.43512,21.7716,2.11535
-2.4733,21.7673,2.11535
-1.23218,10.5153,1.02229
-2.53456,21.3064,2.07182
-2.58694,21.4262,2.08391
-2.6032,21.2476,2.06698
-2.58795,20.8205,2.02587
-2.59941,20.6172,2.00653
-2.65145,20.7368,2.01862
-2.68782,20.7321,2.01862
-2.71113,20.628,2.00894
-2.744,20.5984,2.00653
-2.75332,20.395,1.98718
-2.7891,20.3902,1.98718
-2.82142,20.3604,1.98476
-2.8432,20.2562,1.97509
-2.87873,20.2512,1.97509
-2.89998,20.147,1.96542
-2.90642,19.9436,1.94607
-2.92678,19.8394,1.9364
-2.98007,19.9581,1.94849
-3.00384,19.8785,1.94123
-3.01978,19.7494,1.92914
-3.05059,19.7193,1.92672
-3.07356,19.6397,1.91947
-3.09234,19.5354,1.9098
-3.1266,19.5299,1.9098
-3.14885,19.4502,1.90254
-3.18296,19.4447,1.90254
-3.21706,19.4391,1.90254
-3.25116,19.4334,1.90254
-3.28524,19.4277,1.90254
-3.33619,19.5206,1.91221
-3.36616,19.49,1.9098
-3.40035,19.4841,1.9098
-3.43452,19.4781,1.9098
-3.43181,19.6644,1.84497
-3.40158,19.6951,1.84729
-3.38813,19.8245,1.85887
-3.35335,19.8304,1.85887
-3.31443,19.8116,1.85655
-3.29603,19.9162,1.86581
-3.27728,20.0209,1.87508
-3.25817,20.1255,1.88434
-3.22683,20.1559,1.88665
-3.20714,20.2606,1.89592
-3.20258,20.4642,1.91444
-3.19732,20.6678,1.93297
-3.16107,20.6734,1.93297
-3.12105,20.6542,1.93065
-3.09592,20.7339,1.9376
-3.0632,20.7641,1.93991
-3.04123,20.8686,1.94918
-3.04388,21.1467,1.97465
-3.03499,21.3505,1.99317
-3.01843,21.5046,2.00707
-2.9979,21.634,2.01865
-2.93278,21.4406,2.00012
-1.45481,10.9208,1.01828
-2.9048,22.1016,2.06033
-2.86281,22.0818,2.05801
-1.37815,10.9307,1.01828
-2.74039,22.0469,2.05338
-2.73827,22.35,2.08117
-2.72009,22.5289,2.09738
-2.6776,22.5088,2.09506
-2.6527,22.6379,2.10664
-2.61586,22.6674,2.10896
-2.57609,22.6719,2.10896
-2.52518,22.5768,2.09969
-2.4938,22.6559,2.10664
-2.47563,22.8595,2.12517
-2.43553,22.8638,2.12517
-2.40586,22.9677,2.13443
-2.3784,23.0965,2.14601
-2.34545,23.1755,2.15295
-2.32463,23.379,2.17148
-2.30553,23.6075,2.19232
-2.26412,23.6115,2.19232
-2.2227,23.6154,2.19232
-2.1974,23.7939,2.20853
-2.1647,23.8975,2.21779
-2.125,23.9262,2.22011
-2.08302,23.9299,2.22011
-2.05382,24.0833,2.234
-2.01991,24.1868,2.24327
-1.98769,24.3151,2.25484
-1.95302,24.4185,2.26411
-1.918,24.5218,2.27337
-1.88263,24.625,2.28263
-1.85436,24.8282,2.30116
-1.8272,25.0563,2.322
-1.79748,25.2594,2.34052
-2.11915,30.5362,2.82913
-1.96645,30.672,2.84071
0.00332882,-0.0565836,-0.00523883
-1.90537,33.3865,3.0908
-1.46353,26.4603,2.44936
-1.43319,26.7631,2.47715
-1.39013,26.8406,2.48409
-1.33804,26.7429,2.47483
-1.29113,26.7452,2.47483
-1.24422,26.7475,2.47483
-1.20738,26.9749,2.49567
-1.16544,27.1021,2.50725
-1.1179,27.1041,2.50725
-1.08123,27.3814,2.53272
-1.03981,27.5585,2.54893
-1.02029,28.3615,2.62303
-0.974826,28.4884,2.63461
-0.906157,27.9142,2.58135
-0.862574,28.091,2.59756
-0.818373,28.2678,2.61377
-0.772193,28.3944,2.62535
-0.725571,28.5209,2.63693
-0.680287,28.7226,2.65545
-0.631552,28.7988,2.6624
-0.581035,28.7999,2.6624
-0.532362,28.9011,2.67166
-0.484588,29.0773,2.68787
-0.436945,29.3036,2.70871
-0.388509,29.5298,2.72955
-0.337853,29.6306,2.73882
-0.286602,29.7063,2.74576
-0.236076,29.9072,2.76429
-0.185461,30.2082,2.79208
-0.132802,30.2837,2.79902
-0.0797475,30.3089,2.80134
-0.0268462,30.6097,2.82913
0.0268462,30.6097,2.82913
0.0815933,31.0104,2.86618
0.136758,31.1856,2.88239
0.192229,31.3106,2.89397
0.24814,31.4355,2.90554
0.304247,31.5352,2.91481
0.364133,31.9355,2.95186
0.422787,32.1352,2.97038
0.480275,32.2096,2.97733
0.538443,32.3089,2.98659
0.597423,32.4331,2.99817
0.660377,32.7326,3.02596
0.723834,33.0069,3.05143
0.785883,33.181,3.06764
0.846634,33.2797,3.0769
0.908414,33.4034,3.08848
0.976431,33.7273,3.11858
1.04174,33.9259,3.13711
1.10125,33.924,3.13711
1.17104,34.2225,3.1649
1.24457,34.596,3.19963
1.31281,34.794,3.21816
1.37879,34.9168,3.22974
1.44313,34.9895,3.23668
1.5002,34.8868,3.22742
1.56139,34.8841,3.22742
1.62141,34.8563,3.2251
1.67893,34.7783,3.21816
1.73617,34.7002,3.21121
1.79574,34.6721,3.2089
1.86058,34.7439,3.21584
1.92152,34.7406,3.21584
1.98246,34.7372,3.21584
2.03897,34.6586,3.2089
2.10128,34.68,3.21121
2.16055,34.6513,3.2089
2.21331,34.5224,3.19732
2.28045,34.6185,3.20658
2.34962,34.7394,3.21816
2.40535,34.6603,3.21121
2.45903,34.556,3.20195
2.51782,34.5267,3.19963
2.58398,34.5972,3.20658
2.63893,34.5176,3.19963
2.69166,34.413,3.19037
2.76001,34.5082,3.19963
2.82258,34.5282,3.20195
2.88106,34.4983,3.19963
2.94795,34.568,3.20658
3.00206,34.4879,3.19963
3.06256,34.4826,3.19963
3.114,34.3774,3.19037
3.1812,34.4467,3.19732
3.23223,34.3413,3.18805
3.29246,34.3356,3.18805
3.35512,34.3547,3.19037
3.42529,34.4485,3.19963
3.49328,34.5172,3.20658
3.54356,34.4113,3.19732
3.59608,34.3303,3.19037
2.74603,25.7787,2.3961
2.79124,25.7738,2.3961
2.84467,25.8436,2.40305
2.89836,25.9133,2.40999
2.93249,25.8086,2.40073
2.98063,25.8283,2.40305
3.02885,25.8479,2.40536
3.07122,25.8177,2.40305
3.12551,25.8869,2.40999
3.17396,25.9062,2.41231
3.317,25.5851,2.38452
3.36514,25.6041,2.38684
3.41997,25.6727,2.39378
3.46835,25.6915,2.3961
3.5168,25.7102,2.39841
3.5447,25.5799,2.38684
3.60001,25.6481,2.39378
3.645,25.6417,2.39378
3.70425,25.7345,2.40305
3.76022,25.8023,2.40999
3.79085,25.6965,2.40073
3.85072,25.789,2.40999
13.861,89.5988,8.37976
14.0336,89.6734,8.38902
4.03758,25.5067,2.38684
4.08231,25.4996,2.38684
4.11502,25.4182,2.37989
4.29006,25.6433,2.40305
4.3058,25.4628,2.38684
4.35045,25.4552,2.38684
4.39083,25.4229,2.38452
4.43973,25.4398,2.38684
4.48435,25.432,2.38684
4.52895,25.4241,2.38684
4.02772,23.079,2.06859
4.40952,25.5311,2.28767
14.7104,88.8876,7.9552
4.22187,25.7914,2.30759
4.16061,25.6998,2.29874
4.09967,25.608,2.28989
4.05475,25.6152,2.28989
4.01756,25.6718,2.29431
3.87118,25.6182,2.28767
3.87065,25.9225,2.31423
3.82152,25.9044,2.31202
3.75077,25.7375,2.29653
3.70562,25.744,2.29653
12.4804,90.0631,8.02823
-0.007586,-0.0561927,-0.00500661
3.43778,25.8064,2.29874
3.40231,25.887,2.30538
3.35367,25.868,2.30317
3.32101,25.9733,2.31202
3.27544,25.9791,2.31202
4.25626,34.2423,3.04674
4.19924,34.2746,3.04895
4.15113,34.3815,3.0578
4.07601,34.2643,3.04674
4.00424,34.1718,3.03789
3.96728,34.3779,3.05559
3.9098,34.4098,3.0578
3.84943,34.4166,3.0578
3.77535,34.2987,3.04674
3.71518,34.3053,3.04674
3.66562,34.4114,3.05559
3.60525,34.4178,3.05559
3.54487,34.4241,3.05559
3.48701,34.4552,3.0578
3.42656,34.4612,3.0578
3.36367,34.4422,3.05559
3.30325,34.4481,3.05559
3.24517,34.4788,3.0578
3.18699,34.5094,3.06002
3.12645,34.5149,3.06002
3.06591,34.5203,3.06002
3.00535,34.5257,3.06002
2.94478,34.5309,3.06002
2.89255,34.6359,3.06887
2.82362,34.541,3.06002
2.76903,34.6209,3.06666
2.70829,34.6257,3.06666
2.64182,34.5554,3.06002
2.5812,34.56,3.06002
2.52058,34.5644,3.06002
2.46706,34.6688,3.06887
2.41318,34.7731,3.07772
2.35219,34.7773,3.07772
2.29118,34.7814,3.07772
2.23017,34.7853,3.07772
2.16915,34.7892,3.07772
2.10054,34.6678,3.06666
2.02206,34.3712,3.0401
1.95034,34.1745,3.02239
1.87932,33.9777,3.00469
1.81034,33.8058,2.9892
1.73937,33.5836,2.96928
1.66543,33.2862,2.94273
1.60341,33.214,2.93609
1.53933,33.0916,2.92502
1.47119,32.8689,2.90511
1.40061,32.5709,2.87855
1.33625,32.398,2.86306
1.27645,32.3252,2.85642
1.21124,32.102,2.8365
1.14682,31.8786,2.81658
1.08833,31.8054,2.80995
1.02359,31.5317,2.7856
0.955972,31.1327,2.75019
0.895558,30.9339,2.73249
0.837889,30.8101,2.72143
0.781294,30.7113,2.71257
0.723268,30.5373,2.69708
0.665305,30.338,2.67938
0.608044,30.1387,2.66167
0.553331,30.0395,2.65282
0.482679,28.9628,2.55766
0.431501,28.9385,2.55545
0.39228,29.8164,2.6329
0.336835,29.5414,2.60856
0.283081,29.3414,2.59086
0.230031,29.1414,2.57315
0.178144,29.0164,2.56209
0.126257,28.7911,2.54217
0.0750289,28.5156,2.51783
0.0250097,28.5157,2.51783
-0.0249437,28.4405,2.51119
-0.0745014,28.3151,2.50012
-0.123729,28.2146,2.49127
-0.171989,28.0139,2.47357
-0.219545,27.813,2.45586
-0.267365,27.7124,2.44701
-0.314546,27.5865,2.43595
-0.361616,27.4857,2.42709
-0.408333,27.3848,2.41824
-0.454697,27.2838,2.40939
-0.498862,27.0825,2.39169
-0.542828,26.9061,2.3762
-0.586177,26.7297,2.3607
-0.633063,26.7287,2.3607
-0.682496,26.8277,2.36956
-0.728872,26.8014,2.36734
-0.772257,26.6749,2.35628
-0.48827,15.9012,1.40468
-0.516161,15.9004,1.40468
-1.06433,31.1041,2.74798
-1.11168,30.9018,2.73028
-1.16872,30.9749,2.73692
-1.36921,30.5904,2.70372
-1.18877,25.5556,2.25891
-1.21547,25.178,2.22571
-1.24085,24.8003,2.19252
-1.27787,24.673,2.18145
-1.32114,24.6707,2.18145
-1.36026,24.5932,2.17481
-1.39626,24.4657,2.16375
-1.4377,24.4382,2.16153
-1.46996,24.2605,2.14604
-1.50159,24.0828,2.13055
-1.53581,23.9551,2.11949
-1.57618,23.9273,2.11727
-1.61815,23.9245,2.11727
-1.66012,23.9216,2.11727
-1.69674,23.8437,2.11063
-1.72397,23.6407,2.09293
-1.75051,23.4377,2.07523
-1.78588,23.3596,2.06859
-1.8249,23.3315,2.06637
-1.84984,23.1284,2.04867
-1.88428,23.0501,2.04203
-1.93097,23.1217,2.04867
-1.963,23.0184,2.03982
-2.00338,23.0149,2.03982
-2.01935,22.7368,2.01547
-2.05923,22.7332,2.01547
-2.10602,22.8044,2.02211
-2.14367,22.7757,2.0199
-2.17644,22.6971,2.01326
-2.1992,22.5186,1.99777
-2.23621,22.4898,1.99556
-2.27314,22.4609,1.99334
-2.29199,22.2574,1.97564
-2.33103,22.2534,1.97564
-2.35944,22.1496,1.96679
-2.3767,21.946,1.94908
-2.41519,21.9418,1.94908
-2.45646,21.9625,1.9513
-3.04959,26.8392,2.38505
-1.25645,10.7224,0.953228
-2.56017,21.5216,1.91368
-2.5859,21.4175,1.90482
-2.61127,21.3135,1.89597
-2.61156,21.0104,1.86942
-2.62332,20.8068,1.85171
-2.65982,20.8022,1.85171
-2.69953,20.8224,1.85392
-2.72298,20.7182,1.84507
-2.72953,20.4898,1.82516
-2.75541,20.4105,1.81852
-1.39929,10.0978,0.900116
-2.84536,20.2716,1.80745
-2.88091,20.2666,1.80745
-2.90575,20.187,1.80081
-2.91224,19.9835,1.78311
-2.94728,19.9784,1.78311
-2.97122,19.8988,1.77647
-2.9874,19.7697,1.7654
-3.02207,19.7644,1.7654
-3.04141,19.66,1.75655
-3.07201,19.6298,1.75434
-3.11036,19.6492,1.75655
-3.13293,19.5695,1.74991
-3.15123,19.465,1.74106
-3.18537,19.4594,1.74106
-3.2195,19.4538,1.74106
-3.25362,19.4481,1.74106
-3.28773,19.4424,1.74106
-3.33872,19.5354,1.74991
-3.38578,19.6036,1.75655
-3.42016,19.5976,1.75655
-3.45453,19.5916,1.75655
-3.42137,19.6046,1.67505
-3.40404,19.7094,1.68349
-3.37369,19.74,1.6856
-3.3516,19.8201,1.69193
-3.33337,19.9248,1.70037
-3.31479,20.0296,1.70881
-3.2918,20.1096,1.71514
-3.26053,20.1401,1.71725
-3.24105,20.2448,1.7257
-3.2173,20.3248,1.73203
-3.19715,20.4294,1.74047
-3.18047,20.5589,1.75102
-3.1444,20.5645,1.75102
-3.11957,20.6443,1.75735
-3.10186,20.7737,1.7679
-3.06908,20.804,1.77001
-3.07597,21.107,1.79534
-3.07823,21.3854,1.81855
-3.03719,21.3659,1.81644
0.00768727,-0.0561991,-0.00477431
-2.93081,21.7097,1.84387
-2.89272,21.7148,1.84387
-2.4397,18.5628,1.57586
0.00709539,-0.0562769,-0.00477431
-2.76711,22.2619,1.88819
-2.7616,22.5404,1.91141
-2.74309,22.7195,1.92618
-2.69435,22.6496,1.91985
-2.65753,22.6792,1.92196
-2.60625,22.5842,1.91352
-2.57512,22.6634,1.91985
-2.54651,22.7676,1.92829
-2.49834,22.6972,1.92196
-2.44773,22.6019,1.91352
-2.4187,22.7059,1.92196
-2.41021,23.0093,1.94728
-2.37755,23.0883,1.95361
-2.33705,23.0925,1.95361
-2.30647,23.1963,1.96205
-2.28527,23.4,1.97894
-2.25379,23.5038,1.98738
-2.23136,23.7074,2.00426
-2.2013,23.8361,2.01481
-2.16627,23.9148,2.02114
-2.13319,24.0185,2.02958
-2.09105,24.0222,2.02958
-2.05743,24.1257,2.03803
-2.02137,24.2043,2.04436
-1.9973,24.4327,2.06335
-1.96243,24.5361,2.07179
-1.91157,24.4395,2.06335
-1.88399,24.6428,2.08023
-1.8557,24.8461,2.09711
-1.8267,25.0494,2.114
-1.81123,25.4527,2.14776
-2.12242,30.5833,2.58038
-1.92495,30.8727,2.60359
-1.87079,30.8761,2.60359
-1.82252,30.9794,2.61203
-1.50675,26.4018,2.22584
-1.47013,26.5796,2.24062
-1.43423,26.7825,2.2575
-1.38725,26.7849,2.2575
-1.34026,26.7873,2.2575
-1.29448,26.8147,2.25961
-1.24745,26.8169,2.25961
-1.20377,26.8942,2.26594
-1.16413,27.0716,2.28071
-1.12181,27.1989,2.29126
-1.07806,27.301,2.29971
-1.03395,27.4031,2.30815
-0.990384,27.5301,2.3187
-0.951523,27.8074,2.34191
-0.909253,28.0095,2.3588
-0.860889,28.0362,2.36091
-0.816789,28.2131,2.37568
-0.772752,28.415,2.39256
-0.580078,22.8019,1.91985
-0.544236,22.9783,1.93462
-0.62926,28.6944,2.41577
-0.583478,28.921,2.43477
-0.538288,29.2228,2.46009
-0.487028,29.2237,2.46009
-0.437261,29.3248,2.46853
-0.38846,29.5261,2.48542
-0.338955,29.7273,2.5023
-0.287777,29.8281,2.51074
-0.236247,29.9289,2.51918
-0.185442,30.205,2.54239
-0.133008,30.3307,2.55295
-0.0800691,30.4311,2.56139
-0.0269316,30.707,2.5846
0.0269316,30.707,2.5846
0.0819162,31.1332,2.62048
0.136967,31.2333,2.62892
0.191753,31.233,2.62892
0.248913,31.5334,2.65424
0.30616,31.7335,2.67112
0.363253,31.8583,2.68168
0.421444,32.0331,2.69645
0.480623,32.2329,2.71333
0.540504,32.4325,2.73021
0.600625,32.607,2.74499
0.662372,32.8315,2.76398
0.722709,32.9556,2.77453
0.787639,33.2551,2.79985
0.851072,33.4542,2.81674
0.911797,33.5278,2.82307
0.982216,33.9272,2.85683
1.04865,34.1509,2.87583
1.11425,34.3245,2.8906
1.18389,34.5981,2.91381
1.24818,34.6962,2.92225
1.30526,34.5937,2.91381
1.36594,34.5914,2.91381
1.43488,34.7893,2.93069
1.49697,34.8118,2.93281
1.56252,34.9093,2.94125
1.62725,34.9817,2.94758
1.68377,34.8786,2.93914
1.74119,34.8004,2.93281
1.79834,34.7222,2.92647
1.8579,34.694,2.92436
1.92291,34.7658,2.93069
1.98389,34.7623,2.93069
2.04634,34.7838,2.93281
2.10128,34.6801,2.92436
2.15587,34.5763,2.91592
2.22935,34.7726,2.93281
2.28869,34.7436,2.93069
2.34287,34.6395,2.92225
2.40536,34.6603,2.92436
2.46615,34.6561,2.92436
2.51964,34.5517,2.91592
2.57278,34.4472,2.90748
2.64084,34.5426,2.91592
2.70143,34.5379,2.91592
2.76201,34.5331,2.91592
2.82462,34.5532,2.91803
2.88523,34.5482,2.91803
2.9373,34.4432,2.90959
2.98684,34.3131,2.89904
3.04703,34.3078,2.89904
3.1072,34.3024,2.89904
3.18351,34.4716,2.91381
3.23692,34.3911,2.90748
3.28049,34.2107,2.89271
3.34049,34.2049,2.89271
3.41785,34.3736,2.90748
3.47814,34.3676,2.90748
3.54099,34.3863,2.90959
3.6013,34.3801,2.90959
2.75598,25.8721,2.18997
2.80136,25.8673,2.18997
2.84399,25.8374,2.18786
