-0.317361,1.81849,0.18588
-0.297128,1.72037,0.175797
-0.289893,1.69621,0.173276
-0.303613,1.79545,0.183359
-0.304594,1.82067,0.18588
-0.289138,1.74711,0.178318
-0.286073,1.74762,0.178318
-0.279006,1.7234,0.175797
-0.291812,1.82277,0.18588
-0.288615,1.82328,0.18588
-0.269933,1.72485,0.175797
-0.266907,1.72532,0.175797
-0.26388,1.72578,0.175797
-0.264593,1.751,0.178318
-0.257824,1.7267,0.175797
-0.251142,1.70238,0.173276
-0.248155,1.70282,0.173276
-0.234468,1.62891,0.165714
-0.23161,1.62932,0.165714
-0.242671,1.72889,0.175797
-0.239638,1.72932,0.175797
-0.233211,1.70493,0.173276
-0.243617,1.80457,0.183359
-0.230534,1.73055,0.175797
-0.217712,1.65649,0.168234
-0.22768,1.75618,0.178318
-0.2246,1.75657,0.178318
-0.221518,1.75697,0.178318
-0.215348,1.73251,0.175797
-0.209264,1.70803,0.173276
-0.209269,1.73325,0.175797
-0.209185,1.75848,0.178318
-0.194446,1.65938,0.168234
-0.200145,1.73433,0.175797
-0.208408,1.83418,0.18588
-0.196842,1.7599,0.178318
-0.191015,1.73536,0.175797
-0.187971,1.73569,0.175797
-0.187578,1.76091,0.178318
-0.181881,1.73634,0.175797
-0.186528,1.81136,0.183359
-0.18335,1.81169,0.183359
-0.180172,1.81201,0.183359
-0.176994,1.81232,0.183359
-0.166646,1.73787,0.175797
-0.175326,1.86278,0.188401
-0.169756,1.83816,0.18588
-0.148464,1.63899,0.165714
-0.154448,1.739,0.175797
-0.151397,1.73926,0.175797
-0.148346,1.73953,0.175797
-0.145295,1.73978,0.175797
-0.152441,1.86479,0.188401
-0.14917,1.86506,0.188401
-0.13809,1.76548,0.178318
-0.134993,1.76572,0.178318
-0.130031,1.74099,0.175797
-0.132439,1.81612,0.183359
-0.122145,1.71647,0.173276
-0.112201,1.61678,0.163193
-0.12288,1.81679,0.183359
-0.121339,1.84199,0.18588
-0.105294,1.64233,0.165714
-0.102413,1.64251,0.165714
-0.101045,1.66768,0.168234
-0.0981199,1.66785,0.168234
-0.106605,1.86797,0.188401
-0.101946,1.84316,0.18588
-0.0880032,1.64335,0.165714
-0.0864153,1.6685,0.168234
-0.0822375,1.64365,0.165714
-0.0793542,1.64379,0.165714
-0.0811238,1.74395,0.175797
-0.0780646,1.74409,0.175797
-0.0750052,1.74423,0.175797
-0.0750405,1.8194,0.183359
-0.0728368,1.84454,0.18588
-0.0696011,1.84467,0.18588
-0.0663653,1.84478,0.18588
-0.0605609,1.76984,0.178318
-0.0566441,1.74492,0.175797
-0.0497414,1.6199,0.163193
-0.0476243,1.64501,0.165714
-0.047461,1.7452,0.175797
-0.0469464,1.84538,0.18588
-0.0437093,1.84546,0.18588
-0.0377278,1.72039,0.173276
-0.0326901,1.62034,0.163193
-0.0303089,1.64542,0.165714
-0.0290912,1.7456,0.175797
-0.025656,1.72061,0.173276
-0.0226378,1.72066,0.173276
-0.0196196,1.72069,0.173276
-0.0166013,1.72073,0.173276
-0.0143734,1.82089,0.183359
-0.0111793,1.82091,0.183359
-0.00754614,1.72079,0.173276
-0.00452769,1.7208,0.173276
-0.00150923,1.72081,0.173276
0.00150923,1.72081,0.173276
0.00433009,1.6457,0.165714
0.00732658,1.67072,0.168234
0.0102572,1.67071,0.168234
0.0131877,1.67069,0.168234
0.0170843,1.77079,0.178318
0.0187633,1.6456,0.165714
0.0216498,1.64556,0.165714
0.0264025,1.77068,0.178318
0.0295084,1.77063,0.178318
0.0326142,1.77057,0.178318
0.035215,1.74549,0.175797
0.0382767,1.74542,0.175797
0.0413382,1.74535,0.175797
0.041853,1.64517,0.165714
0.0454193,1.67012,0.168234
0.0505222,1.74511,0.175797
0.0535832,1.74502,0.175797
0.059893,1.84501,0.18588
0.0622731,1.81988,0.183359
0.0627652,1.74471,0.175797
0.0667694,1.76962,0.178318
0.0698734,1.7695,0.178318
0.0719455,1.74436,0.175797
0.0750052,1.74423,0.175797
0.079184,1.7691,0.178318
0.0822871,1.76896,0.178318
0.0805613,1.66879,0.168234
0.0822375,1.64365,0.165714
